Scenario,Global_Second,Phase,Phase_Name,Phase_Second,Market_State,Kia,Vintrumite,DB HiTek,POSCO Future M,Hyundai Motor,POSCO Holdings,Samsung Electronics,LS,Samsung SDI,Samsung Electro-Mechanics,HD Korea Shipbuilding,LS ELECTRIC,Korea Zinc,HMM,Hyundai Mobis,Korea Electric Power,Samsung C&T,SK Inc.,NAVER,Kakao,JUSUNG Engineering,EO Technics,Hanmi Semiconductor,LG Chem,Shinhan Financial,LEENO Industrial,LG Electronics,Celltrion,KODEX 200,EcoPro,Hana Financial,KODEX Semiconductor,SK Innovation,TIGER 200,KB Financial,KODEX Leverage,Meritz Financial,Samsung Biologics,KODEX KOSDAQ150,KODEX KOSDAQ150 Leverage,Wonik IPS,EcoPro BM,KODEX 200 Futures Inverse 2X,HD Hyundai Electric,Hyosung Heavy Industries,Woori Financial,HD Hyundai Heavy Industries,LG Energy Solution,TIGER Semiconductor TOP10,HPSP
Scenario 2,1029,4,Strong Growth (FOMO),129,TRADING,122142.5,325655.68,139321.73,238572.44,722783.62,716623.59,164725.9,488209.25,689792.23,977081.22,439042.47,283975.65,2481959.26,31770.87,401576.5,48145.54,339116.51,351420.24,1543429.64,45005.53,114324.77,444412.06,380918.17,392925.19,90164.96,134589.49,151679.54,196349.36,98758.73,158830.93,140347.06,126074.34,166508.61,99243.21,181624.91,134202.68,114507.91,963288.18,19852.14,17873.47,128803.64,296390.37,139.64,1318448.17,4899195.45,34600.95,689211.57,737189.51,45859.63,51808.49
Scenario 2,1030,4,Strong Growth (FOMO),130,TRADING,121924.83,325539.9,139490.55,237948.0,724864.78,717005.28,164912.23,488458.46,689424.9,977030.99,439072.71,283918.55,2488549.58,31864.56,401734.8,48198.67,339439.71,351911.71,1545308.36,45006.31,114570.57,444515.49,381025.2,392934.67,90149.65,134556.08,151741.47,196298.64,98663.81,159348.14,140520.11,126416.31,166548.69,99171.32,181770.41,134521.69,114653.23,961397.71,19813.69,17847.84,128859.45,296374.45,139.93,1318640.22,4900517.15,34581.31,687962.52,739820.18,45946.29,51755.61
Scenario 2,1031,4,Strong Growth (FOMO),131,TRADING,121790.35,325611.71,139479.92,237607.7,726896.9,718733.78,165144.76,489043.81,689964.77,976803.95,438959.53,283900.29,2493420.46,31978.5,402313.9,48276.72,339560.09,352590.41,1546704.93,45028.01,114741.17,444497.16,380964.57,393060.29,90330.29,134551.65,151790.47,196306.04,98505.59,159656.64,140711.44,126597.23,166571.2,99265.42,181872.41,134861.59,114808.22,959233.44,19790.23,17818.83,128821.28,296259.56,140.11,1318659.41,4904262.07,34556.39,686485.21,741767.79,46060.3,51681.84
Scenario 2,1032,4,Strong Growth (FOMO),132,TRADING,121573.31,325503.1,139563.27,237217.2,728721.14,719388.92,165490.65,489455.57,689622.58,976489.77,438832.02,283865.18,2499491.27,32047.53,402658.77,48370.28,339955.18,353199.31,1548312.41,45049.09,114920.77,444491.8,380853.12,393032.05,90410.58,134559.2,151797.99,196238.96,98376.37,159803.55,140844.81,126691.16,166616.13,99270.13,182185.85,135201.21,115011.78,958588.48,19751.4,17798.61,128586.49,296230.33,140.46,1318871.24,4906922.46,34542.14,685604.43,743132.73,46171.34,51607.74
Scenario 2,1033,4,Strong Growth (FOMO),133,TRADING,121348.06,325502.23,139768.77,236580.5,730495.57,719491.84,165710.93,489353.58,689347.67,975747.36,438766.76,283876.34,2504356.77,32128.43,403011.18,48483.58,340297.8,354003.97,1549048.94,45040.82,115057.01,444560.0,381033.06,393021.61,90559.47,134590.9,151843.05,196178.25,98311.54,160322.62,141043.23,126916.98,166550.42,99303.32,182452.1,135559.03,115117.5,958588.48,19701.62,17795.53,128351.68,296245.84,140.89,1318678.12,4901044.15,34536.6,684663.51,745327.84,46247.03,51520.31
Scenario 2,1034,4,Strong Growth (FOMO),134,TRADING,121134.91,325435.81,139973.67,236160.86,733165.4,721038.76,165926.85,489432.73,688978.08,973565.71,438695.82,283895.1,2510087.09,32206.78,403481.3,48581.32,340523.4,354767.88,1550642.4,45025.72,115345.75,444664.83,381154.94,393010.4,90598.44,134578.95,151873.6,196119.18,98193.77,160564.58,141173.75,127149.67,166624.76,99185.64,182664.69,135884.91,115172.2,959361.45,19673.11,17803.12,128158.97,296254.27,141.13,1318546.77,4902683.41,34543.11,684507.37,747104.16,46367.59,51426.51
Scenario 2,1035,4,Strong Growth (FOMO),135,TRADING,120849.31,325342.05,140225.14,235544.7,734810.57,722071.45,166159.23,489464.94,688519.84,971945.37,438568.21,283832.19,2515592.77,32278.44,403948.43,48672.91,340079.81,355582.98,1551930.56,45043.71,115655.1,444707.54,381237.29,392958.25,90719.79,134599.12,151885.87,196049.16,98127.55,160639.69,141455.51,127351.46,166616.45,99095.0,182873.38,136147.47,115342.4,961186.54,19647.9,17811.02,127860.69,296307.16,141.41,1318559.04,4908874.99,34555.87,683314.51,749244.01,46455.88,51361.52
Scenario 2,1036,4,Strong Growth (FOMO),136,TRADING,120679.07,325145.49,140394.79,235255.07,736952.15,722885.21,166476.61,489737.76,688363.58,971217.13,437836.14,283815.93,2520589.77,32376.76,404282.08,48757.44,340010.45,356330.66,1554402.31,45019.81,115814.51,444780.85,381164.3,392927.5,90741.53,134581.98,151911.96,196046.24,98130.07,160857.07,141770.5,127557.21,166596.48,99097.97,183015.67,136384.76,115474.44,962486.23,19610.09,17804.84,127748.94,296151.74,141.64,1319338.12,4910219.19,34563.8,682441.43,751069.12,46494.01,51323.91
Scenario 2,1037,4,Strong Growth (FOMO),137,TRADING,120474.71,325009.96,140527.64,234860.4,738694.27,723300.04,166733.92,490039.49,687892.92,969109.11,437164.16,283816.31,2526325.74,32441.18,404729.42,48866.37,339448.97,357018.04,1556870.89,45005.9,115987.61,444901.1,381256.71,393005.92,91006.14,134590.49,151921.57,196059.88,98012.46,161304.51,141883.06,127727.65,166491.04,99148.84,183231.83,136592.24,115576.23,964027.59,19578.4,17784.14,127484.65,296157.45,142.04,1319591.75,4912257.94,34560.84,682290.5,752364.96,46568.49,51275.89
Scenario 2,1038,4,Strong Growth (FOMO),138,TRADING,120301.59,324996.7,140785.26,234599.45,740824.01,724500.18,166957.53,489969.27,687649.22,967882.6,436959.53,283835.26,2530717.48,32488.48,404957.07,48914.81,339248.92,357644.75,1558937.7,44997.39,116177.93,445068.13,381389.47,392954.93,91039.42,134601.57,151917.93,195990.52,97938.41,161756.55,142140.18,127967.19,166536.22,99168.33,183370.62,137014.04,115635.03,965764.94,19542.06,17799.7,127340.23,296148.53,142.39,1319789.14,4909424.21,34573.86,681636.79,754562.67,46635.76,51251.52
Scenario 2,1039,4,Strong Growth (FOMO),139,TRADING,120078.57,325006.81,141053.7,234278.4,742471.45,725783.44,167201.87,490043.93,687772.03,967028.88,436461.3,283827.79,2537202.16,32586.17,405796.54,49019.32,339021.12,358158.01,1561500.26,44995.13,116396.69,445032.58,381422.95,393111.76,91218.29,134580.43,151950.74,196034.76,97782.1,162111.69,142656.2,128162.74,166543.57,99082.38,183646.62,137234.79,115799.79,967229.54,19505.88,17778.42,127470.32,296219.1,142.85,1319593.28,4913329.31,34592.21,680503.35,756429.91,46700.95,51183.08
Scenario 2,1040,4,Strong Growth (FOMO),140,TRADING,119880.86,324843.63,141274.54,233957.6,744233.18,727128.53,167426.86,490212.81,687227.88,966515.14,436363.79,283810.01,2543990.73,32702.47,406400.49,49088.44,339156.82,358637.36,1563465.89,45019.69,116657.16,444829.06,381377.7,393005.98,91417.16,134634.75,151934.84,195976.79,97724.56,162408.79,142752.36,128361.62,166535.3,99086.68,183896.9,137515.04,115979.25,968588.21,19486.91,17775.57,127180.52,296134.55,142.88,1318998.32,4910141.16,34597.69,678078.12,758279.8,46784.11,51144.44
Scenario 2,1041,4,Strong Growth (FOMO),141,TRADING,119655.06,324795.92,141484.32,233608.16,746343.15,728084.19,167729.75,490214.25,688006.55,966009.93,436473.38,283821.08,2549986.91,32776.85,406731.46,49146.72,339213.22,359437.04,1565443.79,45011.59,116835.96,444804.19,381565.81,393077.67,91551.55,134621.51,151915.25,196025.22,97624.03,162740.15,142860.89,128643.78,166549.98,99136.93,184009.65,137857.88,116199.55,970752.44,19447.02,17744.0,126907.29,296241.26,142.94,1318842.12,4913550.1,34590.54,677780.37,759972.02,46807.15,51097.93
Scenario 2,1042,4,Strong Growth (FOMO),142,TRADING,119428.52,324750.66,141596.36,233164.81,748407.65,728925.3,168000.55,490652.88,688299.5,965986.41,436306.72,283747.34,2554689.85,32846.94,407398.66,49220.95,338369.43,359898.5,1566997.93,45000.38,117145.14,444742.06,381535.16,392974.71,91589.23,134619.64,151906.98,196009.12,97465.64,162934.22,143039.76,128915.88,166543.05,99062.15,184249.49,137919.65,116343.09,972310.07,19414.34,17731.19,126679.18,296308.47,143.19,1318731.48,4910666.65,34579.97,676858.69,761910.83,46870.16,51105.67
Scenario 2,1043,4,Strong Growth (FOMO),143,TRADING,119204.52,324522.82,141771.76,232731.82,750327.32,729919.44,168221.57,491328.13,688343.46,966672.28,436058.1,283761.83,2560538.72,32921.28,407782.86,49320.63,338188.72,360666.3,1569727.18,44993.21,117386.0,444669.54,381624.31,392992.99,91790.51,134657.85,151927.4,196078.68,97400.21,163108.75,143144.61,129061.78,166551.11,99057.84,184465.83,138209.91,116539.83,974183.26,19385.9,17705.08,126559.12,296390.65,143.55,1318468.06,4912849.12,34578.51,676124.39,763580.86,46916.36,50975.61
Scenario 2,1044,4,Strong Growth (FOMO),144,TRADING,118980.66,324406.01,142036.9,232417.05,752650.15,730846.63,168499.88,491409.88,688348.88,967491.2,435749.04,283822.18,2565900.31,32996.63,408288.41,49419.66,338219.76,361503.17,1571883.64,44981.82,117650.41,444571.85,381575.72,393055.67,91912.26,134609.9,151978.29,196061.72,97255.74,163483.05,143312.11,129384.84,166535.23,99055.94,184787.44,138460.98,116598.03,975695.0,19358.3,17677.87,126303.19,296407.4,143.79,1318519.5,4914412.96,34589.46,674903.84,765276.29,46981.13,50904.21
Scenario 2,1045,4,Strong Growth (FOMO),145,TRADING,118737.46,324310.36,142073.61,231916.38,753655.78,731430.91,168847.2,491623.1,687953.59,967447.17,435646.21,283798.09,2571638.33,33085.86,408673.03,49510.6,338425.19,361923.96,1574621.09,44995.27,117742.21,444526.81,381527.08,393226.14,92071.08,134596.56,152010.4,196070.15,97115.94,163735.8,143571.54,129603.45,166504.91,99089.49,184922.43,138767.18,116786.97,977389.72,19312.32,17666.59,126133.38,296260.69,144.01,1318829.72,4913302.33,34590.83,673045.63,766874.29,47050.62,50730.78
Scenario 2,1046,4,Strong Growth (FOMO),146,TRADING,118504.16,324323.64,142341.33,231506.43,755438.55,732939.0,169174.9,491655.58,688409.72,965668.54,435476.36,283802.45,2577525.93,33172.46,408910.38,49609.63,339088.08,362512.48,1576290.51,45010.37,118054.04,444411.17,381767.11,393249.47,92262.47,134611.76,151992.94,196094.67,96930.57,164070.45,143936.2,129822.86,166520.99,99165.14,185162.43,138999.09,116960.84,978761.42,19266.36,17654.18,125867.61,296215.1,144.33,1318514.68,4913214.04,34603.98,671636.77,768515.45,47080.87,50672.49
Scenario 2,1047,4,Strong Growth (FOMO),147,TRADING,118292.32,324438.39,142555.07,230980.07,757436.55,733810.36,169423.55,491664.55,689565.84,966423.12,436923.96,283752.93,2583817.92,33253.52,408962.22,49554.69,339025.65,363357.25,1575830.21,45018.7,118269.1,444258.53,381886.76,393261.22,92363.96,134658.29,152006.9,196160.05,97038.6,164454.51,143965.22,130134.55,166562.98,99267.36,185237.24,139143.64,116967.6,980393.76,19224.4,17640.31,125671.21,296327.51,144.67,1318745.56,4905656.74,34611.86,670255.73,769845.3,47177.03,50609.37
Scenario 2,1048,4,Strong Growth (FOMO),148,TRADING,118100.38,324477.67,142682.76,230801.92,758989.77,735400.53,169814.63,491822.47,689568.24,966113.92,438023.36,283753.33,2589706.67,33323.57,408877.29,49493.95,339000.56,363956.66,1574997.19,45029.25,118612.6,444147.98,382069.03,393121.39,92503.6,134682.24,151946.55,196090.77,97087.7,164506.13,143797.77,130394.43,166591.8,99284.99,185397.87,139364.82,116970.42,981693.37,19184.86,17628.42,125468.27,296469.73,145.12,1318200.54,4897342.42,34608.51,667672.57,771906.2,47243.36,50521.67
Scenario 2,1049,4,Strong Growth (FOMO),149,TRADING,117878.77,324552.14,143095.4,230398.79,760655.0,736920.98,170127.62,491770.36,690733.56,964665.7,439087.76,283736.88,2593347.79,33391.92,409087.4,49471.12,338966.5,364532.19,1572820.47,45057.94,118971.21,444088.58,382085.52,392958.76,92621.15,134665.06,152016.42,196002.04,97146.19,164881.56,143822.23,130621.05,166630.42,99304.2,185512.98,139594.9,116941.0,983018.3,19159.38,17620.27,125132.97,296468.84,145.27,1318020.65,4893885.3,34614.38,666014.95,773672.36,47325.86,50460.17
Scenario 2,1050,4,Strong Growth (FOMO),150,TRADING,117672.8,324564.79,143217.44,230075.23,762706.66,738945.13,170360.9,491432.36,690475.26,964276.46,440095.15,283718.93,2598337.14,33472.75,409572.97,49457.42,338943.73,365171.0,1572365.6,45072.46,119190.43,443919.79,382069.22,393026.22,92816.1,134649.36,151960.65,196038.79,97211.95,165155.36,143732.92,130760.51,166654.45,99334.92,185910.33,139756.22,116853.77,984659.08,19109.95,17609.85,124969.68,296483.55,145.43,1317732.78,4891239.88,34606.2,665727.07,775954.51,47428.68,50409.73
Scenario 2,1051,4,Strong Growth (FOMO),151,TRADING,117461.43,324574.3,143359.99,229608.46,765016.56,739637.49,170728.71,490840.6,690664.24,965196.29,441487.48,283750.93,2605344.84,33580.47,409863.69,49439.94,339188.27,365776.23,1571210.18,45049.54,119287.35,443747.32,381889.25,393065.61,92977.51,134613.84,151992.85,196045.46,97225.8,165539.73,143512.73,131047.66,166628.84,99314.41,186125.84,139841.11,116883.56,986254.61,19074.33,17597.18,124608.89,296443.4,145.73,1317730.87,4886198.77,34614.66,664651.74,777586.8,47540.63,50318.19
Scenario 2,1052,4,Strong Growth (FOMO),152,TRADING,117233.04,324644.03,143598.68,229212.27,766876.67,740898.93,170997.03,491026.25,690714.5,964905.87,442224.41,283753.61,2609959.13,33658.04,409979.79,49432.15,338932.12,366344.64,1570217.29,45044.56,119441.51,443632.44,381890.82,393305.98,93163.54,134595.95,151967.69,196023.35,97366.8,165963.56,143436.79,131195.13,166597.37,99367.41,186384.62,139990.36,116895.67,987840.65,19037.22,17593.46,124567.79,296421.3,146.13,1317277.34,4880275.0,34628.32,664592.22,779612.98,47604.22,50263.23
Scenario 2,1053,4,Strong Growth (FOMO),153,TRADING,116956.88,324724.46,143834.02,228845.42,768759.75,741803.1,171328.15,490777.5,691672.4,964650.13,443105.78,283845.83,2615132.4,33731.24,410039.6,49407.93,338954.24,366966.4,1567992.84,45027.14,119783.76,443662.6,381664.15,393222.79,93276.53,134585.45,151968.23,195970.72,97467.51,166242.03,143427.07,131411.41,166534.39,99321.72,186603.58,140170.44,116881.05,989808.36,18996.92,17544.83,124183.8,296400.0,146.16,1317509.48,4866543.39,34650.69,664329.57,781659.84,47652.94,50167.21
Scenario 2,1054,4,Strong Growth (FOMO),154,TRADING,116743.32,324595.79,143989.74,228361.79,770729.87,743405.44,171645.9,490427.49,692590.8,964191.19,444400.19,283933.54,2619660.0,33803.48,409979.55,49396.23,338223.06,367427.77,1565872.55,45018.04,120069.15,443727.95,381486.49,393304.58,93527.78,134576.86,151873.78,195941.59,97576.16,166537.86,143424.32,131469.5,166504.26,99433.13,186852.88,140492.14,116920.86,991610.46,18966.69,17515.32,123849.69,296305.05,146.63,1317287.25,4857222.64,34640.21,663691.6,783593.41,47733.51,50077.01
Scenario 2,1055,4,Strong Growth (FOMO),155,TRADING,116524.82,324692.09,144331.99,228014.58,772171.37,745438.98,171879.3,490151.13,692887.77,962949.99,445300.64,284002.82,2625037.95,33858.89,409957.21,49383.31,338092.35,368320.6,1565937.17,44995.84,120339.21,443820.12,381475.43,393167.07,93602.47,134617.55,151810.64,195944.56,97618.27,166800.29,143482.4,131727.91,166496.01,99447.4,187163.0,140718.42,116915.39,993372.02,18926.51,17506.01,123512.81,296402.04,146.88,1317220.49,4847531.02,34638.07,662902.09,785925.96,47832.34,50029.13
Scenario 2,1056,4,Strong Growth (FOMO),156,TRADING,116327.27,324696.2,144557.58,227762.43,773925.65,745883.69,172133.7,489985.8,693756.59,963836.8,446323.06,283982.19,2629546.05,33925.26,410220.89,49371.14,338078.15,369026.04,1563742.49,44969.14,120591.21,444078.67,381633.04,393049.74,93706.14,134638.59,151794.66,195932.08,97657.59,167140.72,143433.37,131854.25,166479.43,99588.47,187349.23,141122.77,116836.72,995276.5,18879.88,17483.41,123558.89,296304.96,146.95,1317106.84,4838174.4,34644.95,661666.73,787835.03,47893.61,49964.0
Scenario 2,1057,4,Strong Growth (FOMO),157,TRADING,116071.23,324950.52,144578.02,227242.37,775751.0,746945.3,172492.95,490275.24,693969.52,963292.48,447630.96,283990.1,2635014.93,33999.86,410098.96,49350.48,338000.89,369456.72,1562271.01,44964.13,120840.91,444235.78,381524.18,392923.59,93743.82,134633.7,151791.1,195913.33,97733.89,167281.97,143591.85,132084.44,166522.61,99775.6,187555.57,141424.57,116875.05,997292.16,18854.72,17463.85,123565.11,296230.16,147.3,1317375.24,4828587.18,34645.14,660586.85,789610.97,47955.17,49868.26
Scenario 2,1058,4,Strong Growth (FOMO),158,TRADING,115860.74,324850.88,144836.04,226964.5,777504.63,747169.07,172647.56,489943.48,694665.65,963883.82,448569.34,283996.17,2641742.23,34078.93,410316.18,49313.73,337395.06,370417.62,1561138.09,44950.22,121009.17,444043.56,381436.07,392710.24,93905.56,134594.87,151742.72,195876.71,97878.98,167449.38,143753.37,132199.06,166603.44,99843.51,187778.1,141586.06,116823.71,999568.81,18819.22,17428.15,123408.35,296157.51,147.74,1317287.59,4819394.81,34654.62,659602.21,791385.78,48022.0,49776.5
Scenario 2,1059,4,Strong Growth (FOMO),159,TRADING,115586.46,324808.56,145205.74,226672.93,779711.21,748897.84,172905.19,489674.86,695649.14,964905.17,449654.22,284032.54,2648107.43,34154.03,410087.61,49268.7,337143.75,371224.31,1560708.41,44916.8,121233.89,444243.1,381447.06,392824.49,94024.64,134646.22,151702.27,195830.99,97973.38,167714.44,143682.6,132356.13,166633.89,99887.57,187984.68,141672.83,116872.7,1001095.09,18802.37,17426.98,123340.49,296118.58,148.04,1317303.06,4812336.45,34655.69,657968.34,793063.01,48116.76,49710.32
Scenario 2,1060,4,Strong Growth (FOMO),160,TRADING,115355.99,324750.85,145524.52,226260.91,781677.33,749807.38,173240.93,489308.25,696986.17,964725.88,450417.41,284144.91,2653465.35,34256.07,410392.37,49282.14,336968.24,371886.77,1559462.45,44914.42,121566.94,444341.23,381480.79,392890.07,94042.77,134689.18,151643.28,195829.33,98086.55,168298.23,143869.58,132639.3,166660.35,99870.24,188177.22,141917.01,116938.41,1002873.37,18769.09,17416.56,122998.41,296095.24,148.37,1317097.86,4810457.88,34668.08,656580.73,795135.33,48208.88,49627.08
Scenario 2,1061,4,Strong Growth (FOMO),161,TRADING,115145.89,324915.14,145858.47,225784.3,784188.37,751369.6,173469.69,489295.93,697464.0,964414.96,451371.4,284146.69,2658016.75,34334.69,410509.25,49267.92,337008.23,372392.2,1557677.33,44899.57,121728.54,444443.02,381333.07,392815.74,94117.39,134654.42,151582.42,195823.61,98152.98,168464.15,143940.98,132935.49,166669.92,99960.32,188417.26,142283.84,116940.58,1004407.94,18745.03,17396.86,123002.68,296051.56,148.64,1317104.27,4804418.48,34677.65,655656.11,797012.47,48312.74,49498.82
Scenario 2,1062,4,Strong Growth (FOMO),162,TRADING,114901.2,324836.96,145948.34,225362.46,786166.37,753133.87,173875.69,489155.05,697977.71,964107.45,452475.37,284226.58,2664057.7,34399.75,410703.98,49262.08,336999.11,372950.66,1556557.89,44894.71,121912.82,444361.26,381392.73,392874.94,94256.66,134656.11,151555.68,195848.86,98215.74,168633.62,144146.12,133136.37,166683.42,99979.07,188571.76,142559.53,116837.06,1006423.1,18715.66,17376.31,122829.01,295994.74,149.07,1317562.0,4799424.98,34695.67,653905.21,798396.75,48396.4,49432.31
Scenario 2,1063,4,Strong Growth (FOMO),163,TRADING,114636.8,324800.5,146362.16,224699.77,787799.68,754238.07,174177.31,489284.06,698321.61,963606.94,453596.1,284246.43,2669477.54,34484.12,410918.54,49249.58,336580.98,373759.4,1555225.55,44906.87,122171.09,444335.55,381267.09,393008.03,94310.37,134634.86,151570.9,195772.46,98304.49,168847.27,144208.58,133338.24,166660.92,100056.02,188916.06,142665.42,116840.25,1007829.49,18691.35,17381.39,122713.69,295852.63,149.18,1317330.15,4791548.37,34690.78,652966.17,800193.6,48480.82,49347.35
Scenario 2,1064,4,Strong Growth (FOMO),164,TRADING,114473.18,324717.34,146520.83,224318.23,789768.03,755294.62,174490.38,489259.83,698877.3,963922.2,454219.7,284248.96,2673522.17,34552.14,411013.23,49239.46,336300.3,374580.77,1555270.28,44878.94,122401.17,444328.43,381460.01,393264.26,94419.81,134651.81,151545.93,195753.09,98405.37,169310.0,144248.7,133517.67,166659.01,100157.43,189206.73,142954.93,116896.42,1009525.79,18663.85,17341.76,122462.24,295919.32,149.28,1317084.4,4783232.6,34705.5,651403.31,802329.75,48564.46,49237.55
Scenario 2,1065,4,Strong Growth (FOMO),165,TRADING,114303.99,324797.11,146679.55,223924.99,791984.67,755997.25,174729.82,489246.85,699989.91,964417.41,455375.74,284314.83,2678536.66,34642.69,410697.63,49233.47,335786.73,375231.17,1553367.43,44880.31,122671.08,444481.23,381429.45,393427.86,94487.23,134663.89,151548.12,195803.17,98530.64,169479.74,144218.71,133753.2,166643.17,100139.6,189391.91,143101.12,116830.24,1010212.99,18632.0,17338.36,122168.71,295767.57,149.59,1317036.15,4772948.2,34710.08,649905.97,804464.92,48619.94,49153.95
