Scenario	Global_Second	Phase	Phase_Name	Phase_Second	Market_State	Kia	SK hynix	DB HiTek	POSCO Future M	Hyundai Motor	POSCO Holdings	Samsung Electronics	LS	Samsung SDI	Samsung Electro-Mechanics	HD Korea Shipbuilding	LS ELECTRIC	Korea Zinc	HMM	Hyundai Mobis	Korea Electric Power	Samsung C&T	SK Inc.	NAVER	Kakao	JUSUNG Engineering	EO Technics	Hanmi Semiconductor	LG Chem	Shinhan Financial	LEENO Industrial	LG Electronics	Celltrion	KODEX 200	EcoPro	Hana Financial	KODEX Semiconductor	SK Innovation	TIGER 200	KB Financial	KODEX Leverage	Meritz Financial	Samsung Biologics	KODEX KOSDAQ150	KODEX KOSDAQ150 Leverage	Wonik IPS	EcoPro BM	KODEX 200 Futures Inverse 2X	HD Hyundai Electric	Hyosung Heavy Industries	Woori Financial	HD Hyundai Heavy Industries	LG Energy Solution	TIGER Semiconductor TOP10	HPSP
Scenario 1	773	3	Bull Market	173	TRADING	146982.97	1694744	160394.56	269823.55	537635.63	441568.07	268378.02	539505.93	744327.49	957114.28	456670.4	305588.91	1619296.27	20331.37	445902.13	44547.66	324565.17	478486.76	194404.79	48982.97	119039.62	455236.37	340974.52	417315.22	96793	116931.66	148774.16	191385.91	104064.57	161186.41	125420.69	153759.74	153467.1	97543.5	154472.68	147860.58	112523.59	1381063.74	21372.61	16320.06	121151.63	209660.61	138.03	1229146.26	3878869.58	36562.75	613550.74	434864.04	48749.87	54371.21
Scenario 1	774	3	Bull Market	174	TRADING	146868.35	1700560.3	160265.62	270427.95	537748.6	441551.6	268435.05	537943.89	744151.36	955772.98	455999.37	305441.37	1620902.37	20322.46	446391.74	44521.8	322880.77	479969.32	194415.8	48928.64	119452.53	455438.34	341711.21	417899.07	96824.97	117052.88	147686.79	191592.35	103900.04	160720.31	125382.26	154214.11	153456.21	97480.29	154282.14	148412.91	112518.98	1380405.92	21400.04	16332.2	120928.52	209278.77	137.43	1229113.77	3871743.21	36452.64	614412.77	435512.7	48814.75	54572.82
Scenario 1	775	3	Bull Market	175	TRADING	146949.65	1698378.89	160202.77	270218.41	537064.14	441606.9	269129.87	539053.47	743533.84	952725.72	454626.41	305396.21	1622261.85	20292.62	445987.09	44483.39	322696.23	480524.97	194330.13	48841.11	118865.27	457766.27	341414.36	418093.59	96783.11	116933.78	147818.7	191762.37	103605.36	160294.9	125235.81	154830.51	153248.15	97419.3	154062.07	148427.65	112403.82	1380883.41	21446.51	16343.1	121451.59	209775.74	136.81	1230144.06	3850020.74	36375.07	615117.16	435459.98	48852.3	54750.38
Scenario 1	776	3	Bull Market	176	TRADING	147157.15	1696670.22	160234.26	270137.66	538473.04	441454.61	269374.83	538909.47	744226.8	952556.49	453537.82	304100.78	1621470.1	20275.33	446839.96	44502.36	322383.92	482369.56	194103.61	48875.25	119423.56	458949.22	343249.37	419700.23	96818.99	116958.48	147881.93	191785.77	103499.83	159553.87	125257.69	155036.51	153546.22	97396.56	153895.71	148664	112528.42	1381772.86	21465.43	16351.46	121923.77	209702.57	136.54	1226566.45	3839656.59	36270.92	616348.38	434460.59	48993.97	55143.08
Scenario 1	777	3	Bull Market	177	TRADING	147201.16	1693420.31	160274.91	270129.11	538009.36	441108.44	269047.88	537530.34	744970.21	952541.01	451929.31	304110.13	1622017.42	20241.18	445565.28	44490.6	323048.67	482552.67	194330.88	48926.06	119361.87	459929.95	342942.37	420297.59	96978.08	117222.65	147563.38	191977.12	103523.98	159497.84	125173.81	155233.81	153398.42	97380.71	153961.65	148452.88	112374.43	1382700.54	21494.69	16307.9	122079.3	209643.51	136.71	1229074.71	3833479.86	36175.8	617767.11	434745.53	49026.08	55364.64
Scenario 1	778	3	Bull Market	178	TRADING	147219.91	1698243.15	160298.74	270450.73	538189.36	441738.36	270065.56	538812.07	746080.4	951783.11	450295.45	303566.97	1618489.96	20243.28	444603.17	44510.85	323293.75	483226.78	194372.78	48936.96	119418.76	458555.21	343015.86	420683.54	96983.61	117454.54	147161.07	192094.45	103459.1	159157.82	125255.39	155477.1	153670.43	97738.95	154000.4	148443.28	112365.27	1380488.2	21538.27	16299.07	122240.5	209455.76	136.79	1230093.75	3830101.5	36075.73	617105.13	435023.73	49087.23	55488.45
Scenario 1	779	3	Bull Market	179	TRADING	147247.86	1700199.57	160542.78	269760.6	537751.03	441812.3	269882.01	538138.29	747408.99	952851.76	450034.92	304082.48	1615116.01	20234.21	444669.15	44455.69	323543.02	483603.67	193785.85	48913.45	119692.56	460642.37	342786.05	421116.71	97058.57	117483.52	147023.94	192273.18	103292	158582.44	125078.38	156177.41	153849.2	97583.29	153981.96	148715.34	112320.08	1382342.33	21543.75	16249.7	121956.14	209536.59	136.74	1228324.03	3827043.6	36002.64	617700.42	435317.49	49248.3	55532.52
Scenario 1	780	3	Bull Market	180	TRADING	147123.53	1703258.16	160293.52	269585.63	538628.64	441473.27	270519.83	538685.99	749084.17	957069.12	449184.96	304037.5	1613629.46	20204.04	444229.04	44470.3	324179.02	483604.34	193891.66	48936.05	119997.92	459935.34	342973.46	420982.92	96982.48	117690.36	146952.78	192461.41	103242.8	157739.07	125101.58	156638.56	153737.6	97550.17	153992.6	148977.97	112340.21	1383498.82	21544.78	16209.73	122537.61	209556.26	136.93	1228588.3	3810999.65	35949.68	619054.88	435916.62	49202.91	55768.79
Scenario 1	781	3	Bull Market	181	TRADING	147346.53	1710772.18	160391.05	269558.02	537444.42	442388.86	271135.83	536198.69	749038.38	957370.42	448647.94	305638.23	1616491.89	20192.67	445558.1	44481	323223.63	482506.51	193989.07	48933.92	119761.18	457679.29	343831.38	421426.43	96988.09	117902.18	146390.45	192459.79	102883.5	157319.8	125068.24	157049.4	153625.53	97627.08	154021.91	149029.95	112266.08	1382281.56	21569.74	16153.97	122059.36	209439.68	137.13	1226900.19	3806104.67	35873.56	619677.59	436315.1	49421.35	55896.06
Scenario 1	782	3	Bull Market	182	TRADING	147112.36	1708028.7	159833.86	268960.99	536624.45	442979.46	270312.08	534946.71	749128.57	953795.71	447082.63	304923	1619013.23	20168.91	444806.92	44498.25	322874.85	482504.72	193752.35	48950.56	119803.49	457142.52	344318.36	421372.13	97124.29	117852.15	145924.4	192735.08	102693.8	156873.06	124936.23	156506.89	153404.38	97696.56	154175.87	149633.15	112306.92	1382662.25	21593.07	16062.09	121947.26	209020.5	137.98	1223626	3806762.23	35851.62	621632.46	436642.92	49422.89	55826.51
Scenario 1	783	3	Bull Market	183	TRADING	146815.56	1713103.24	160285.17	268360.35	536296.95	442506.83	270481.52	534400.46	750896.32	955342.71	446352.35	304760.82	1619545.44	20170.54	444871.6	44534.13	323150.78	482200.34	193675.85	48943.5	119604.53	455946.05	344426.26	421903.97	96994.38	117701.83	145654.85	192696.25	102392.31	157022.64	124879.19	156938.61	153751.77	97520	154059.56	149661.31	112204.43	1384577.68	21616.38	16086.15	121999.51	208948.37	137.73	1224026.56	3798403.64	35825.63	621423.44	435617.25	49464.17	55610.71
Scenario 1	784	3	Bull Market	184	TRADING	146809.29	1710462.4	160088.23	267908.73	536006.37	442551.09	270896.36	533893.6	753473.82	959091.4	445520.43	304631.86	1619672.29	20183.56	446324.48	44522.34	322629.45	482828.85	193878.18	48968.68	119742.58	454368.59	344791.31	422083.02	96946.06	117827.55	145044.53	192679.27	102837.71	156760.03	124790.31	157478.28	153816.99	97655.08	154123.39	149936.18	112198.94	1385055.79	21641.4	16104.4	122456.95	208453.11	137.83	1223871.48	3778588.06	35814.38	621438.56	436295.79	49758.24	55464.68
Scenario 1	785	3	Bull Market	185	TRADING	147118.64	1708391.41	159970	267567.72	535687.58	443247.98	271252.88	532082.05	754484.12	957608.01	445661.02	304756.92	1618248.48	20168.09	446684.77	44518.41	323344.38	484315.24	193779.33	48900.86	119750.04	454672.87	343509.95	422430.19	97131.78	117857.6	143852.13	192915.25	102911.78	156524.2	124703.16	157689.61	154028.49	97530.09	154135.49	150140.55	112132.5	1386185	21652.55	16134.34	122546.83	208000.69	137.91	1226151.67	3765760.44	35786.11	623083.55	436489.8	49890.96	55287.61
Scenario 1	786	3	Bull Market	186	TRADING	147205.54	1709270.02	159840.15	267286.05	535565.72	443887.9	271651.23	531434.46	757280.55	956301.4	445518.85	305208.77	1622052.02	20178.92	445105.2	44485.39	323275.83	484254.21	194053.71	48955.11	119602.6	453933.28	343917.82	421759.3	97168.6	117695.84	143456.89	192744.33	102711.14	156154.63	124665.31	157872.38	154033.21	97439.04	154051.84	150319.06	112067.05	1386937.44	21600.03	16131.82	123037.78	208153.41	137.88	1225552.4	3774407.15	35762.42	622872.28	436361.35	49874.81	54964.06
Scenario 1	787	3	Bull Market	187	TRADING	147380.92	1704871.25	159451.67	266676.57	535661.66	443582.55	272107.43	529163.52	756652.63	958847.57	444904.56	305143.15	1621761.25	20158.38	446012.3	44487.09	322767.24	484125.92	194137.76	48966.2	119888.71	453082.26	343525.59	421941.43	97184.67	117791.19	142956.11	192799.62	102643.89	155929.27	124706.18	157898.14	154141.32	97299.04	154107.82	150493.64	112134.25	1385973.18	21609.7	16088.65	122934.27	208207.98	137.09	1225099.6	3770806.98	35760.73	621164.95	437083.17	49912.69	54578.03
Scenario 1	788	3	Bull Market	188	TRADING	147177.03	1708830.17	159248.12	266572.67	536103.79	443877.85	271495.83	527710.08	758299.53	960753.56	443498.97	305604.3	1623171.16	20135.84	447076.09	44423.76	322935.69	483829.28	193790.49	48994.98	120121.61	452519.68	341483.07	422074.82	97140.6	117794.19	143005.48	193089.81	102862.55	155607.17	124727.07	157782.7	154301.1	97181.05	154079.13	150132.54	112009.41	1385946.51	21583.96	16113.83	122939.59	208162.27	137.14	1225329.18	3774966.93	35773.12	620931.7	437790	49936.61	54276.79
Scenario 1	789	3	Bull Market	189	TRADING	146928.35	1710818.76	159455.04	265852.49	536840.17	443299.08	271399.78	526771.91	760453.6	959670.7	443783.16	305674.73	1625595.44	20119.61	447108.73	44406.76	322909.16	484728.13	193636.85	49008.16	120132.1	451420.25	342337.5	422180.75	97225.66	117682.57	141948.1	192909.01	103045.15	156082.78	124701.62	158021.98	154179.28	97138.21	154043.02	150713.91	111965.74	1386303.2	21580.66	16079.5	123150.81	208361.29	137.23	1228148.92	3771008.93	35783.15	620886.42	437995.24	49912.77	53919.34
Scenario 1	790	3	Bull Market	190	TRADING	146609.38	1714457.26	159462	265616.57	536839.69	443254.34	271866.3	524789.68	761073.26	958532.69	443764.07	305465.09	1624023.36	20118.87	447530	44387.44	323003.05	484469.99	193585.1	48962.71	120383.35	451341.45	342255.14	421714.15	97119.41	117791.3	141347.64	193063.37	103122.17	156036.81	124792.14	158338.13	154320.37	97183.21	154074.83	150655.42	111977.05	1386329.97	21616.16	16102.05	122475.97	208685.41	136.9	1228142.02	3769743.52	35851.64	621171.07	439007.43	49824.66	53734.28
Scenario 1	791	3	Bull Market	191	TRADING	146434.6	1717088.25	160226.49	265988.38	536604.12	442907.62	272771.83	523628.58	760745.02	956932.62	444216.12	305349.55	1623560.17	20107.7	447915.71	44418.67	323175.35	484085.46	193855.35	48915.95	119843	450680.44	341679.11	420616.52	97158.68	117572.95	140779.22	193294.02	103441.6	155826.79	124728.06	158526.86	154339.85	97165.73	154210.2	150385.85	111953.55	1387026.77	21635.29	16095.63	122303.64	208718.17	137.06	1228007.66	3758146.42	35881.71	621664.38	437908.62	49791.51	53499.43
Scenario 1	792	3	Bull Market	192	TRADING	146570.09	1724087.89	160218.4	265771.07	535913.08	443123.26	272986.46	523259.62	761991.71	957729.9	445275.9	304745.8	1622071.71	20075.06	447314.57	44465.59	323118.3	484188.66	193823.92	48887.39	119942.31	452621.23	342086.42	421486.71	97050.51	117443.47	140177.42	193468.3	103575.65	156335.71	124710.61	158651.38	154078.02	97083.47	154276.22	150238.55	112091.28	1386580.78	21611.48	16086.28	122575.9	208935.74	137.06	1229523.67	3762391	35930.05	621040.7	438601.68	49774.74	53399.86
Scenario 1	793	3	Bull Market	193	TRADING	146539.7	1725796.95	160516.85	265566.76	535191.32	443010.27	273533.25	523476.28	762299.78	960442.13	445604.89	304601.99	1624676.27	20031.38	446993.74	44480.5	323522.26	483415.21	193621	48862.25	120229.29	453931.64	343291.56	421365.15	97044.37	117582.51	140006.83	193549.14	103723	156429.91	124621.87	159134.4	154292.49	96979.11	154241.89	149460.74	112176.6	1387302.93	21642.39	16088.7	122837.1	208852.07	137.1	1229571.92	3766124.97	35943.13	620994.06	439471.87	49841.92	53123.46
Scenario 1	794	3	Bull Market	194	TRADING	146709.62	1731719.85	160434.89	265488.74	536203.66	442439.12	273482.03	523633.64	762868.86	959412.53	444876.26	305205.19	1621393.53	19986.15	446114.37	44540.75	323924.18	483434.5	193802.11	48876.93	120219.67	455801.11	344130.71	420528.8	97058.76	117694.24	140160.4	193855.21	103796.7	156532.49	124524.96	159334.37	154407.47	96947.37	154295.07	149275.08	112025.13	1386813.29	21664.69	16073.85	122480.25	209092.26	137.06	1231906.67	3775333.7	36013.46	620603.3	440429.87	49800.66	52899.7
Scenario 1	795	3	Bull Market	195	TRADING	147018.68	1733897.6	160075.97	265736.48	535946.93	442652.59	273707.82	523110.42	763769.82	961647.71	444407.48	305767.88	1622609.03	19950.54	445629.53	44580.79	322958.67	483615.94	194108.88	48861.74	120146.58	457287.81	343988.74	421267.53	97168.6	117705.06	139754.03	194223.88	104191.28	156758.83	124487	159527.52	154346.26	96991.95	154335.34	148895.3	112066.46	1387316.08	21702.05	16008.55	122783.4	209147.57	137.23	1233053.25	3789468.31	36018.72	620317.49	439904.89	49820.58	52942.55
Scenario 1	796	3	Bull Market	196	TRADING	146840.54	1732799.25	160153.41	266115.01	536218.98	442941.47	273653.46	522721.93	764143.55	960797.13	444458.63	305788.44	1620245.85	19938.31	443915.11	44556.87	322608.31	482246.05	194214.54	48914.14	119489.11	458312.12	344301.2	420009.39	97388.96	117476.15	139778.07	194786.28	104214.06	157087.81	124658.14	159837.93	154417.75	96850.63	154299.23	149178.21	112107.64	1386939.39	21740.95	16058.12	122595.66	209066.05	137.18	1233455.33	3787349.48	36028.19	621204.74	440620.13	49830.41	52585.58
Scenario 1	797	3	Bull Market	197	TRADING	147039.67	1729494.38	160589.22	265970.57	535105.22	443262.34	273341.22	522755.88	764397.42	958253.06	444864.81	307083.69	1620164.85	19916.39	443771.71	44546.1	321271.97	481365.98	193963.2	48907.52	119281.3	460256.26	344832.36	419734.16	97369.17	117829.08	139616.85	195103.74	104236.75	157573.17	124686.09	159959.9	154599.23	96838.84	154140.31	148853.59	112137.49	1388360.69	21770.47	16030.39	122462.43	208505.59	136.55	1234776.51	3785801.64	36111.04	620980.99	441008.19	49870.01	52442.23
Scenario 1	798	3	Bull Market	198	TRADING	147110.58	1731427.65	160515.95	266808.53	535371.37	443306.68	273179.84	522146.2	766520.96	956206.86	445549.63	307532.46	1618848.15	19870.44	445295.99	44536.52	320686.51	482086.04	194313.81	48881.73	119618.17	462795.33	344897.35	419076.08	97310.04	117603.63	140001.84	195709.99	104147.66	158781.94	124693.73	159557.54	154520.53	96525.33	154382.3	148790.13	112077.74	1388403	21830.85	15966.16	122416.29	208899	136.67	1235531.08	3803213.1	36122.69	621439.55	441667.67	49956.97	52245.64
Scenario 1	799	3	Bull Market	199	TRADING	146976.62	1736359.09	160255.52	267079.9	534384.66	442894.48	273999.98	522355.9	767173.67	957519.33	445584.55	308130.03	1617363.02	19844.25	446879.22	44518.59	320152.93	483870.39	194495.21	48837.26	119741.16	463200.66	344559.71	418052.76	97324	117553.6	140423.98	196296.84	104438.53	159170.13	124738.73	159603.24	154698.69	96351.08	154286.51	149038.49	111943.06	1388043.7	21893.13	15943.81	122344.61	208739.78	137.33	1236643.72	3813558.77	36150.15	621506.51	442480.42	50004.66	52210.44
Scenario 1	800	3	Bull Market	200	TRADING	147068.96	1740504.22	160809.54	268242.61	535161.06	442867.58	273717.37	522228.5	768970.85	957308.92	445319.94	307993.09	1619080.36	19823.69	447138.75	44523.61	319598.25	483805.93	194652.19	48859.28	119464.95	462774.18	344471.5	418356.84	97246.31	117350.78	140753.41	197234.37	104634.43	159099.77	124750.88	159246.35	154663.33	96271.16	154498.85	148833.51	112002.41	1387270.61	21944.56	15870.98	121520.17	208201.39	138.36	1236474.63	3822208.18	36179.49	622304.49	442702.87	50095.33	52092.61
Scenario 1	801	3	Bull Market	201	TRADING	147133.12	1747483.84	160535.04	268698.19	534523.55	442580.78	273600.78	521406.01	770676.49	957533.53	445347.1	308829.23	1620698.28	19788.03	447745.74	44579.72	319550.63	483521.06	194637.35	48819.69	119532.58	463587.74	344329.89	417417.77	97353.14	117300.36	141688.07	197906.71	104860.05	159088.55	124786.42	159286.65	154771	96331.47	154554.63	149517.69	112019.75	1387546.37	21973.17	15794.96	121638.27	208225.97	138.85	1239111.08	3838717.52	36192.02	622362.71	443246.56	50253.27	52144.55
Scenario 1	802	3	Bull Market	202	TRADING	146990.3	1746589.89	160641.19	268425.18	535541.88	442870.2	274942.73	520037.17	771731.57	957621.03	445571.29	308774.4	1626022.45	19779.33	447400.93	44553.33	319210.01	483144.73	194893.39	48784.46	119369.03	464760.72	345378.19	417511.08	97390.95	117370.68	142283.44	198715.87	104996.43	159499.51	124746.8	159132.24	154477.01	96091.2	154233.47	149321.87	111888.92	1387883.52	22068.5	15800.98	121698.53	208549.66	138.61	1237987.09	3864533.12	36213.96	623678.72	443715.93	50397.86	52077.48
Scenario 1	803	3	Bull Market	203	TRADING	147013.89	1756714.4	160994.84	269410.84	534473.36	442457.73	274596.92	518924.31	773631.69	961329.35	445126.03	308675.06	1629486.58	19732.73	446685.86	44613.62	318627.69	483361.14	195041.26	48870.96	119451.53	464423.71	344387.53	417007.74	97380.88	117118.73	142901.51	199270.25	104868.42	160053.95	124783.28	159472.21	154267.3	96005.77	154148.63	148579.51	111861.62	1389933.83	22202.2	15743.8	121776.79	208470.13	138.7	1237992.22	3873869.53	36211.97	622848.2	443971.03	50460.86	52109.98
Scenario 1	804	3	Bull Market	204	TRADING	147291.59	1761683.76	161266.56	270012.34	535272.78	443131.39	274767.48	517518.69	775481.82	959309.19	445134.46	308681.34	1628410.75	19704.12	445984.08	44579.27	318872.34	485657.19	195277.84	48860.63	119231.73	465953.19	345816.63	416985.51	97525.48	117384.77	143901.54	199623.25	104726.51	160894.16	124879.29	159094.88	154124.23	96013.82	154156.3	148528.32	111836.8	1389157.81	22256.6	15712.25	122023.91	207536.01	138.61	1240429.2	3893453.34	36253.7	623663.77	444250.7	50436.94	52139.4
Scenario 1	805	3	Bull Market	205	TRADING	147351.41	1765286.57	160528.5	270757.52	534257.49	442675.68	275374.12	516421.66	776791.91	960168.4	445599.24	308388.21	1629799.57	19696.72	445705.52	44623.58	319098.88	486494.06	195245.46	48829.56	118913.83	463123.42	346386.84	416841.83	97479.9	117303.86	144299.33	199851.94	104917.37	161216.21	124826.88	159406.29	153960.56	95795.79	154332.89	148463.54	111862.36	1389194.76	22345.81	15691.89	122141.72	207692.23	138.28	1240748.01	3914477.22	36245.13	623721.73	444163.37	50383.96	51977.66
Scenario 1	806	3	Bull Market	206	TRADING	147290.83	1761768.75	160379.04	271662.11	534482.84	442474.64	276403.24	516344.14	777120.93	957069.41	445435.31	308240.44	1629417.62	19670.23	445028.16	44599.4	319498.51	487804.5	194930.06	48859.74	119157.33	462021.17	346341.53	416443.43	97561.31	117323.99	144854.11	199855.97	105112.68	161709.06	124914.8	159334.2	154012.54	95323.07	154158.46	148360.61	111859.18	1389945.47	22429.61	15644.61	122419.08	208190.57	138.24	1242379.15	3926864.99	36242.65	623927.78	444284.76	50417.5	52126.78
Scenario 1	807	3	Bull Market	207	TRADING	147476.79	1761932.76	160743.1	272268.48	533525.52	442525.86	276569.09	516298.46	779250.62	956982.06	444960.16	308318.47	1628074.17	19654.71	444864.02	44565.46	319216.5	489761.6	194914.51	48892.37	118621.73	460688.96	346505.04	416364.39	97452.55	117359.72	144962.29	199746.72	105290.57	162004.67	124846.48	159408.33	154074.11	95297.19	154382.12	148588.68	111877.97	1389321.3	22442.37	15614.52	122928.45	208131.07	138.08	1240777.1	3931358.43	36255.41	623616.76	444917.88	50472.16	51963.01
Scenario 1	808	3	Bull Market	208	TRADING	147299.7	1758965.78	161567.62	273322.71	534261.95	442429.19	275964.63	514998.03	780260.6	958559.18	445541.4	308972.12	1629369.86	19640.21	446248.99	44591.46	318733.54	490246.7	195200.85	48882.31	118554.61	460178.67	346789.12	415522.94	97494.71	117451.25	145069.84	199559.24	105618.94	162608.68	124799.25	159679.14	153965.03	94962.15	154518.42	148852.26	111855.11	1388955.22	22479.61	15661.21	122863.42	207434.29	138.2	1240725.26	3937566.73	36252.85	624361.32	444886.81	50467.81	52093.99
Scenario 1	809	3	Bull Market	209	TRADING	147361.16	1758243	162594.21	273196.63	534826.93	442596.63	276267.7	514566.71	782869.47	954283.23	444300.34	309307.8	1630050.94	19626.35	446336.73	44599.25	318589.83	489997.92	195361.35	48832.2	118885.58	460456.5	345905.49	415049.83	97333.06	117360.63	144714.92	199208.27	105619.07	162863.87	124873.91	159560.42	153869.29	94762.84	154556.38	148780.96	111829.46	1390804.35	22525.59	15630.19	122250.57	208106.49	138.21	1243426.91	3946577.95	36251.27	623683.36	444427.21	50480.77	52039.92
Scenario 1	810	3	Bull Market	210	TRADING	147374.26	1755993.64	162669.73	273630.39	535044.99	442687.36	276746.27	513699.17	783568.86	949632.87	443779.88	308955.93	1628967.51	19619.29	446302.81	44575.47	317139.85	490371.62	195151.28	48830.05	119396.24	460165.18	345942.12	415848.95	97319.93	117051.85	144539.38	198788.17	105644.09	162113.67	124899.41	159254.29	153836.08	94531.24	154615.15	149197.03	111860.57	1391445.92	22548.97	15665.93	122104.9	208765.63	138.07	1238419.56	3956105.88	36212.57	623440.65	444517.36	50697.46	52017.78
